Name,Best LB,Best UB,Status,Selected
201_2500_DI_43.txt,65,65,Solved,1
201_2500_DI_44.txt,65,65,Solved,1
201_2500_DI_45.txt,65,65,Solved,1
201_2500_DI_46.txt,65,65,Solved,1
201_2500_DI_47.txt,65,65,Solved,1
201_2500_DI_48.txt,65,65,Solved,1
201_2500_DI_49.txt,65,65,Solved,1
402_10000_DI_0.txt,132,132,Solved,1
402_10000_DI_1.txt,132,132,Solved,1
402_10000_DI_2.txt,132,132,Solved,1
402_10000_DI_3.txt,132,132,Solved,1
402_10000_DI_4.txt,132,132,Solved,1
402_10000_DI_5.txt,132,132,Solved,1
402_10000_DI_6.txt,132,132,Solved,1
402_10000_DI_7.txt,132,132,Solved,1
402_10000_DI_8.txt,132,132,Solved,1
402_10000_DI_9.txt,132,132,Solved,1
402_10000_DI_10.txt,132,132,Solved,1
402_10000_DI_11.txt,132,132,Solved,1
402_10000_DI_12.txt,132,132,Solved,1
402_10000_DI_13.txt,132,132,Solved,1
402_10000_DI_14.txt,132,132,Solved,1
402_10000_DI_15.txt,132,132,Solved,1
402_10000_DI_16.txt,132,132,Solved,1
402_10000_DI_17.txt,132,132,Solved,1
402_10000_DI_18.txt,132,132,Solved,1
402_10000_DI_19.txt,132,132,Solved,1
402_10000_DI_20.txt,132,132,Solved,1
402_10000_DI_21.txt,132,132,Solved,1
402_10000_DI_22.txt,132,132,Solved,1
402_10000_DI_23.txt,132,132,Solved,1
402_10000_DI_24.txt,132,132,Solved,1
402_10000_DI_25.txt,132,132,Solved,1
402_10000_DI_26.txt,132,132,Solved,1
402_10000_DI_27.txt,132,132,Solved,1
402_10000_DI_28.txt,132,132,Solved,1
402_10000_DI_29.txt,132,132,Solved,1
402_10000_DI_30.txt,132,132,Solved,1
402_10000_DI_31.txt,132,132,Solved,1
402_10000_DI_32.txt,132,132,Solved,1
402_10000_DI_33.txt,132,132,Solved,1
402_10000_DI_34.txt,132,132,Solved,1
402_10000_DI_35.txt,132,132,Solved,1
402_10000_DI_36.txt,132,132,Solved,1
402_10000_DI_37.txt,132,132,Solved,1
402_10000_DI_38.txt,132,132,Solved,1
402_10000_DI_39.txt,132,132,Solved,1
402_10000_DI_40.txt,132,132,Solved,1
402_10000_DI_41.txt,132,132,Solved,1
402_10000_DI_42.txt,132,132,Solved,1
402_10000_DI_43.txt,132,132,Solved,1
402_10000_DI_44.txt,132,132,Solved,1
402_10000_DI_45.txt,132,132,Solved,1
402_10000_DI_46.txt,132,132,Solved,1
402_10000_DI_47.txt,132,132,Solved,1
402_10000_DI_48.txt,132,132,Solved,1
402_10000_DI_49.txt,132,132,Solved,1
600_20000_DI_0.txt,198,198,Solved,1
600_20000_DI_1.txt,198,198,Solved,1
600_20000_DI_2.txt,198,198,Solved,1
600_20000_DI_3.txt,198,198,Solved,1
600_20000_DI_4.txt,198,198,Solved,1
600_20000_DI_5.txt,198,198,Solved,1
600_20000_DI_6.txt,198,198,Solved,1
600_20000_DI_7.txt,198,198,Solved,1
600_20000_DI_8.txt,198,198,Solved,1
600_20000_DI_9.txt,198,198,Solved,1
600_20000_DI_10.txt,198,198,Solved,1
600_20000_DI_11.txt,198,198,Solved,1
600_20000_DI_12.txt,198,198,Solved,1
600_20000_DI_13.txt,198,198,Solved,1
600_20000_DI_14.txt,198,198,Solved,1
600_20000_DI_15.txt,198,198,Solved,1
600_20000_DI_16.txt,198,198,Solved,1
600_20000_DI_17.txt,198,198,Solved,1
600_20000_DI_18.txt,198,198,Solved,1
600_20000_DI_19.txt,198,198,Solved,1
600_20000_DI_20.txt,198,198,Solved,1
600_20000_DI_21.txt,198,198,Solved,1
600_20000_DI_22.txt,198,198,Solved,1
600_20000_DI_23.txt,198,198,Solved,1
600_20000_DI_24.txt,198,198,Solved,1
600_20000_DI_25.txt,198,198,Solved,1
600_20000_DI_26.txt,198,198,Solved,1
600_20000_DI_27.txt,198,198,Solved,1
600_20000_DI_28.txt,198,198,Solved,1
600_20000_DI_29.txt,198,198,Solved,1
600_20000_DI_30.txt,198,198,Solved,1
600_20000_DI_31.txt,198,198,Solved,1
600_20000_DI_32.txt,198,198,Solved,1
600_20000_DI_33.txt,198,198,Solved,1
600_20000_DI_34.txt,198,198,Solved,1
600_20000_DI_35.txt,198,198,Solved,1
600_20000_DI_36.txt,198,198,Solved,1
600_20000_DI_37.txt,198,198,Solved,1
600_20000_DI_38.txt,198,198,Solved,1
600_20000_DI_39.txt,198,198,Solved,1
600_20000_DI_40.txt,198,198,Solved,1
600_20000_DI_41.txt,198,198,Solved,1
600_20000_DI_42.txt,198,198,Solved,1
600_20000_DI_43.txt,198,198,Solved,1
600_20000_DI_44.txt,198,198,Solved,1
600_20000_DI_45.txt,198,198,Solved,1
600_20000_DI_46.txt,198,198,Solved,1
600_20000_DI_47.txt,198,198,Solved,1
600_20000_DI_48.txt,198,198,Solved,1
600_20000_DI_49.txt,198,198,Solved,1
801_40000_DI_0.txt,265,265,Solved,1
801_40000_DI_1.txt,265,265,Solved,1
801_40000_DI_2.txt,265,265,Solved,1
801_40000_DI_3.txt,265,265,Solved,1
801_40000_DI_4.txt,265,265,Solved,1
801_40000_DI_5.txt,265,265,Solved,1
801_40000_DI_6.txt,265,265,Solved,1
801_40000_DI_7.txt,265,265,Solved,1
801_40000_DI_8.txt,265,265,Solved,1
801_40000_DI_9.txt,265,265,Solved,1
801_40000_DI_10.txt,265,265,Solved,1
801_40000_DI_11.txt,265,265,Solved,1
801_40000_DI_12.txt,265,265,Solved,1
801_40000_DI_13.txt,265,265,Solved,1
801_40000_DI_14.txt,265,265,Solved,1
801_40000_DI_15.txt,265,265,Solved,1
801_40000_DI_16.txt,265,265,Solved,1
801_40000_DI_17.txt,265,265,Solved,1
801_40000_DI_18.txt,265,265,Solved,1
801_40000_DI_19.txt,265,265,Solved,1
801_40000_DI_20.txt,265,265,Solved,1
801_40000_DI_21.txt,265,265,Solved,1
801_40000_DI_22.txt,265,265,Solved,1
801_40000_DI_23.txt,265,265,Solved,1
801_40000_DI_24.txt,265,265,Solved,1
801_40000_DI_25.txt,265,265,Solved,1
801_40000_DI_26.txt,265,265,Solved,1
801_40000_DI_27.txt,265,265,Solved,1
801_40000_DI_28.txt,265,265,Solved,1
801_40000_DI_29.txt,265,265,Solved,1
801_40000_DI_30.txt,265,265,Solved,1
801_40000_DI_31.txt,265,265,Solved,1
801_40000_DI_32.txt,265,265,Solved,1
801_40000_DI_33.txt,265,265,Solved,1
801_40000_DI_34.txt,265,265,Solved,1
801_40000_DI_35.txt,265,265,Solved,1
801_40000_DI_36.txt,265,265,Solved,1
801_40000_DI_37.txt,265,265,Solved,1
801_40000_DI_38.txt,265,265,Solved,1
801_40000_DI_39.txt,265,265,Solved,1
801_40000_DI_40.txt,265,265,Solved,1
801_40000_DI_41.txt,265,265,Solved,1
801_40000_DI_42.txt,265,265,Solved,1
801_40000_DI_43.txt,265,265,Solved,1
801_40000_DI_44.txt,265,265,Solved,1
801_40000_DI_45.txt,265,265,Solved,1
801_40000_DI_46.txt,265,265,Solved,1
801_40000_DI_47.txt,265,265,Solved,1
801_40000_DI_48.txt,265,265,Solved,1
801_40000_DI_49.txt,265,265,Solved,1
1002_80000_DI_0.txt,332,332,Solved,1
1002_80000_DI_1.txt,332,332,Solved,1
1002_80000_DI_2.txt,332,332,Solved,1
1002_80000_DI_3.txt,332,332,Solved,1
1002_80000_DI_4.txt,332,332,Solved,1
1002_80000_DI_5.txt,332,332,Solved,1
1002_80000_DI_6.txt,332,332,Solved,1
1002_80000_DI_7.txt,332,332,Solved,1
1002_80000_DI_8.txt,332,332,Solved,1
1002_80000_DI_9.txt,332,332,Solved,1
1002_80000_DI_10.txt,332,332,Solved,1
1002_80000_DI_11.txt,332,332,Solved,1
1002_80000_DI_12.txt,332,332,Solved,1
1002_80000_DI_13.txt,332,332,Solved,1
1002_80000_DI_14.txt,332,332,Solved,1
1002_80000_DI_15.txt,332,332,Solved,1
1002_80000_DI_16.txt,332,332,Solved,1
1002_80000_DI_17.txt,332,332,Solved,1
1002_80000_DI_18.txt,332,332,Solved,1
1002_80000_DI_19.txt,332,332,Solved,1
1002_80000_DI_20.txt,332,332,Solved,1
1002_80000_DI_21.txt,332,332,Solved,1
1002_80000_DI_22.txt,332,332,Solved,1
1002_80000_DI_23.txt,332,332,Solved,1
1002_80000_DI_24.txt,332,332,Solved,1
1002_80000_DI_25.txt,332,332,Solved,1
1002_80000_DI_26.txt,332,332,Solved,1
1002_80000_DI_27.txt,332,332,Solved,1
1002_80000_DI_28.txt,332,332,Solved,1
1002_80000_DI_29.txt,332,332,Solved,1
1002_80000_DI_30.txt,332,332,Solved,1
1002_80000_DI_31.txt,332,332,Solved,1
1002_80000_DI_32.txt,332,332,Solved,1
1002_80000_DI_33.txt,332,332,Solved,1
1002_80000_DI_34.txt,332,332,Solved,1
1002_80000_DI_35.txt,332,332,Solved,1
1002_80000_DI_36.txt,332,332,Solved,1
1002_80000_DI_37.txt,332,332,Solved,1
1002_80000_DI_38.txt,332,332,Solved,1
1002_80000_DI_39.txt,332,332,Solved,1
1002_80000_DI_40.txt,332,332,Solved,1
1002_80000_DI_41.txt,332,332,Solved,1
1002_80000_DI_42.txt,332,332,Solved,1
1002_80000_DI_43.txt,332,332,Solved,1
1002_80000_DI_44.txt,332,332,Solved,1
1002_80000_DI_45.txt,332,332,Solved,1
1002_80000_DI_46.txt,332,332,Solved,1
1002_80000_DI_47.txt,332,332,Solved,1
1002_80000_DI_48.txt,332,332,Solved,1
1002_80000_DI_49.txt,332,332,Solved,1
