Name,Best LB,Best UB,Status,Selected
402_10000_NR_30.txt,133,133,Solved,1
402_10000_NR_31.txt,133,133,Solved,1
402_10000_NR_32.txt,133,133,Solved,1
402_10000_NR_33.txt,133,133,Solved,1
402_10000_NR_34.txt,133,133,Solved,1
402_10000_NR_35.txt,133,133,Solved,1
402_10000_NR_36.txt,133,133,Solved,1
402_10000_NR_37.txt,133,133,Solved,1
402_10000_NR_38.txt,133,133,Solved,1
402_10000_NR_39.txt,133,133,Solved,1
402_10000_NR_40.txt,133,133,Solved,1
402_10000_NR_41.txt,133,133,Solved,1
402_10000_NR_42.txt,133,133,Solved,1
402_10000_NR_43.txt,133,133,Solved,1
402_10000_NR_44.txt,133,133,Solved,1
402_10000_NR_45.txt,133,133,Solved,1
402_10000_NR_46.txt,133,133,Solved,1
402_10000_NR_47.txt,133,133,Solved,1
402_10000_NR_48.txt,133,133,Solved,1
402_10000_NR_49.txt,133,133,Solved,1
600_20000_NR_0.txt,199,199,Solved,1
600_20000_NR_1.txt,199,199,Solved,1
600_20000_NR_2.txt,199,199,Solved,1
600_20000_NR_3.txt,199,199,Solved,1
600_20000_NR_4.txt,199,199,Solved,1
600_20000_NR_5.txt,199,199,Solved,1
600_20000_NR_6.txt,199,199,Solved,1
600_20000_NR_7.txt,199,199,Solved,1
600_20000_NR_8.txt,199,199,Solved,1
600_20000_NR_9.txt,199,199,Solved,1
600_20000_NR_10.txt,199,199,Solved,1
600_20000_NR_11.txt,199,199,Solved,1
600_20000_NR_12.txt,199,199,Solved,1
600_20000_NR_13.txt,199,199,Solved,1
600_20000_NR_14.txt,199,199,Solved,1
600_20000_NR_15.txt,199,199,Solved,1
600_20000_NR_16.txt,199,199,Solved,1
600_20000_NR_17.txt,199,199,Solved,1
600_20000_NR_18.txt,199,199,Solved,1
600_20000_NR_19.txt,199,199,Solved,1
600_20000_NR_20.txt,199,199,Solved,1
600_20000_NR_21.txt,199,199,Solved,1
600_20000_NR_22.txt,199,199,Solved,1
600_20000_NR_23.txt,199,199,Solved,1
600_20000_NR_24.txt,199,199,Solved,1
600_20000_NR_25.txt,199,199,Solved,1
600_20000_NR_26.txt,199,199,Solved,1
600_20000_NR_27.txt,199,199,Solved,1
600_20000_NR_28.txt,199,199,Solved,1
600_20000_NR_29.txt,199,199,Solved,1
600_20000_NR_30.txt,199,199,Solved,1
600_20000_NR_31.txt,199,199,Solved,1
600_20000_NR_32.txt,199,199,Solved,1
600_20000_NR_33.txt,199,199,Solved,1
600_20000_NR_34.txt,199,199,Solved,1
600_20000_NR_35.txt,199,199,Solved,1
600_20000_NR_36.txt,199,199,Solved,1
600_20000_NR_37.txt,199,199,Solved,1
600_20000_NR_38.txt,199,199,Solved,1
600_20000_NR_39.txt,199,199,Solved,1
600_20000_NR_40.txt,199,199,Solved,1
600_20000_NR_41.txt,199,199,Solved,1
600_20000_NR_42.txt,199,199,Solved,1
600_20000_NR_43.txt,199,199,Solved,1
600_20000_NR_44.txt,199,199,Solved,1
600_20000_NR_45.txt,199,199,Solved,1
600_20000_NR_46.txt,199,199,Solved,1
600_20000_NR_47.txt,199,199,Solved,1
600_20000_NR_48.txt,199,199,Solved,1
600_20000_NR_49.txt,199,199,Solved,1
801_40000_NR_0.txt,266,266,Solved,1
801_40000_NR_1.txt,266,266,Solved,1
801_40000_NR_2.txt,266,266,Solved,1
801_40000_NR_3.txt,266,266,Solved,1
801_40000_NR_4.txt,266,266,Solved,1
801_40000_NR_5.txt,266,266,Solved,1
801_40000_NR_6.txt,266,266,Solved,1
801_40000_NR_7.txt,266,266,Solved,1
801_40000_NR_8.txt,266,266,Solved,1
801_40000_NR_9.txt,266,266,Solved,1
801_40000_NR_10.txt,266,266,Solved,1
801_40000_NR_11.txt,266,266,Solved,1
801_40000_NR_12.txt,266,266,Solved,1
801_40000_NR_13.txt,266,266,Solved,1
801_40000_NR_14.txt,266,266,Solved,1
801_40000_NR_15.txt,266,266,Solved,1
801_40000_NR_16.txt,266,266,Solved,1
801_40000_NR_17.txt,266,266,Solved,1
801_40000_NR_18.txt,266,266,Solved,1
801_40000_NR_19.txt,266,266,Solved,1
801_40000_NR_20.txt,266,266,Solved,1
801_40000_NR_21.txt,266,266,Solved,1
801_40000_NR_22.txt,266,266,Solved,1
801_40000_NR_23.txt,266,266,Solved,1
801_40000_NR_24.txt,266,266,Solved,1
801_40000_NR_25.txt,266,266,Solved,1
801_40000_NR_26.txt,266,266,Solved,1
801_40000_NR_27.txt,266,266,Solved,1
801_40000_NR_28.txt,266,266,Solved,1
801_40000_NR_29.txt,266,266,Solved,1
801_40000_NR_30.txt,266,266,Solved,1
801_40000_NR_31.txt,266,266,Solved,1
801_40000_NR_32.txt,266,266,Solved,1
801_40000_NR_33.txt,266,266,Solved,1
801_40000_NR_34.txt,266,266,Solved,1
801_40000_NR_35.txt,266,266,Solved,1
801_40000_NR_36.txt,266,266,Solved,1
801_40000_NR_37.txt,266,266,Solved,1
801_40000_NR_38.txt,266,266,Solved,1
801_40000_NR_39.txt,266,266,Solved,1
801_40000_NR_40.txt,266,266,Solved,1
801_40000_NR_41.txt,266,266,Solved,1
801_40000_NR_42.txt,266,266,Solved,1
801_40000_NR_43.txt,266,266,Solved,1
801_40000_NR_44.txt,266,266,Solved,1
801_40000_NR_45.txt,266,266,Solved,1
801_40000_NR_46.txt,266,266,Solved,1
801_40000_NR_47.txt,266,266,Solved,1
801_40000_NR_48.txt,266,266,Solved,1
801_40000_NR_49.txt,266,266,Solved,1
1002_80000_NR_0.txt,333,333,Solved,1
1002_80000_NR_1.txt,333,333,Solved,1
1002_80000_NR_2.txt,333,333,Solved,1
1002_80000_NR_3.txt,333,333,Solved,1
1002_80000_NR_4.txt,333,333,Solved,1
1002_80000_NR_5.txt,333,333,Solved,1
1002_80000_NR_6.txt,333,333,Solved,1
1002_80000_NR_7.txt,333,333,Solved,1
1002_80000_NR_8.txt,333,333,Solved,1
1002_80000_NR_9.txt,333,333,Solved,1
1002_80000_NR_10.txt,333,333,Solved,1
1002_80000_NR_11.txt,333,333,Solved,1
1002_80000_NR_12.txt,333,333,Solved,1
1002_80000_NR_13.txt,333,333,Solved,1
1002_80000_NR_14.txt,333,333,Solved,1
1002_80000_NR_15.txt,333,333,Solved,1
1002_80000_NR_16.txt,333,333,Solved,1
1002_80000_NR_17.txt,333,333,Solved,1
1002_80000_NR_18.txt,333,333,Solved,1
1002_80000_NR_19.txt,333,333,Solved,1
1002_80000_NR_20.txt,333,333,Solved,1
1002_80000_NR_21.txt,333,333,Solved,1
1002_80000_NR_22.txt,333,333,Solved,1
1002_80000_NR_23.txt,333,333,Solved,1
1002_80000_NR_24.txt,333,333,Solved,1
1002_80000_NR_25.txt,333,333,Solved,1
1002_80000_NR_26.txt,333,333,Solved,1
1002_80000_NR_27.txt,333,333,Solved,1
1002_80000_NR_28.txt,333,333,Solved,1
1002_80000_NR_29.txt,333,333,Solved,1
1002_80000_NR_30.txt,333,333,Solved,1
1002_80000_NR_31.txt,333,333,Solved,1
1002_80000_NR_32.txt,333,333,Solved,1
1002_80000_NR_33.txt,333,333,Solved,1
1002_80000_NR_34.txt,333,333,Solved,1
1002_80000_NR_35.txt,333,333,Solved,1
1002_80000_NR_36.txt,333,333,Solved,1
1002_80000_NR_37.txt,333,333,Solved,1
1002_80000_NR_38.txt,333,333,Solved,1
1002_80000_NR_39.txt,333,333,Solved,1
1002_80000_NR_40.txt,333,333,Solved,1
1002_80000_NR_41.txt,333,333,Solved,1
1002_80000_NR_42.txt,333,333,Solved,1
1002_80000_NR_43.txt,333,333,Solved,1
1002_80000_NR_44.txt,333,333,Solved,1
1002_80000_NR_45.txt,333,333,Solved,1
1002_80000_NR_46.txt,333,333,Solved,1
1002_80000_NR_47.txt,333,333,Solved,1
1002_80000_NR_48.txt,333,333,Solved,1
1002_80000_NR_49.txt,333,333,Solved,1
