Name,Best LB,Best UB,Status,Selected
Schwerin1_BPP53.txt,18,18,Solved,1
Schwerin1_BPP54.txt,18,18,Solved,1
Schwerin1_BPP55.txt,18,18,Solved,1
Schwerin1_BPP56.txt,18,18,Solved,1
Schwerin1_BPP57.txt,18,18,Solved,1
Schwerin1_BPP58.txt,18,18,Solved,1
Schwerin1_BPP59.txt,18,18,Solved,1
Schwerin1_BPP60.txt,18,18,Solved,1
Schwerin1_BPP61.txt,18,18,Solved,1
Schwerin1_BPP62.txt,18,18,Solved,1
Schwerin1_BPP63.txt,18,18,Solved,1
Schwerin1_BPP64.txt,18,18,Solved,1
Schwerin1_BPP65.txt,18,18,Solved,1
Schwerin1_BPP66.txt,18,18,Solved,1
Schwerin1_BPP67.txt,18,18,Solved,1
Schwerin1_BPP68.txt,18,18,Solved,1
Schwerin1_BPP69.txt,18,18,Solved,1
Schwerin1_BPP70.txt,18,18,Solved,1
Schwerin1_BPP71.txt,18,18,Solved,1
Schwerin1_BPP72.txt,18,18,Solved,1
Schwerin1_BPP73.txt,18,18,Solved,1
Schwerin1_BPP74.txt,18,18,Solved,1
Schwerin1_BPP75.txt,18,18,Solved,1
Schwerin1_BPP76.txt,18,18,Solved,1
Schwerin1_BPP77.txt,18,18,Solved,1
Schwerin1_BPP78.txt,18,18,Solved,1
Schwerin1_BPP79.txt,18,18,Solved,1
Schwerin1_BPP80.txt,18,18,Solved,1
Schwerin1_BPP81.txt,18,18,Solved,1
Schwerin1_BPP82.txt,18,18,Solved,1
Schwerin1_BPP83.txt,18,18,Solved,1
Schwerin1_BPP84.txt,18,18,Solved,1
Schwerin1_BPP85.txt,18,18,Solved,1
Schwerin1_BPP86.txt,18,18,Solved,1
Schwerin1_BPP87.txt,18,18,Solved,1
Schwerin1_BPP88.txt,18,18,Solved,1
Schwerin1_BPP89.txt,18,18,Solved,1
Schwerin1_BPP90.txt,18,18,Solved,1
Schwerin1_BPP91.txt,18,18,Solved,1
Schwerin1_BPP92.txt,18,18,Solved,1
Schwerin1_BPP93.txt,18,18,Solved,1
Schwerin1_BPP94.txt,18,18,Solved,1
Schwerin1_BPP95.txt,18,18,Solved,1
Schwerin1_BPP96.txt,18,18,Solved,1
Schwerin1_BPP97.txt,18,18,Solved,1
Schwerin1_BPP98.txt,18,18,Solved,1
Schwerin1_BPP99.txt,18,18,Solved,1
Schwerin1_BPP100.txt,18,18,Solved,1
Schwerin2_BPP1.txt,22,22,Solved,1
Schwerin2_BPP2.txt,22,22,Solved,1
Schwerin2_BPP3.txt,22,22,Solved,1
Schwerin2_BPP4.txt,22,22,Solved,1
Schwerin2_BPP5.txt,22,22,Solved,1
Schwerin2_BPP6.txt,22,22,Solved,1
Schwerin2_BPP7.txt,22,22,Solved,1
Schwerin2_BPP8.txt,21,21,Solved,1
Schwerin2_BPP9.txt,22,22,Solved,1
Schwerin2_BPP10.txt,21,21,Solved,1
Schwerin2_BPP11.txt,22,22,Solved,1
Schwerin2_BPP12.txt,22,22,Solved,1
Schwerin2_BPP13.txt,22,22,Solved,1
Schwerin2_BPP14.txt,22,22,Solved,1
Schwerin2_BPP15.txt,22,22,Solved,1
Schwerin2_BPP16.txt,22,22,Solved,1
Schwerin2_BPP17.txt,22,22,Solved,1
Schwerin2_BPP18.txt,22,22,Solved,1
Schwerin2_BPP19.txt,22,22,Solved,1
Schwerin2_BPP20.txt,22,22,Solved,1
Schwerin2_BPP21.txt,22,22,Solved,1
Schwerin2_BPP22.txt,22,22,Solved,1
Schwerin2_BPP23.txt,22,22,Solved,1
Schwerin2_BPP24.txt,22,22,Solved,1
Schwerin2_BPP25.txt,22,22,Solved,1
Schwerin2_BPP26.txt,22,22,Solved,1
Schwerin2_BPP27.txt,21,21,Solved,1
Schwerin2_BPP28.txt,22,22,Solved,1
Schwerin2_BPP29.txt,21,21,Solved,1
Schwerin2_BPP30.txt,22,22,Solved,1
Schwerin2_BPP31.txt,22,22,Solved,1
Schwerin2_BPP32.txt,22,22,Solved,1
Schwerin2_BPP33.txt,22,22,Solved,1
Schwerin2_BPP34.txt,22,22,Solved,1
Schwerin2_BPP35.txt,22,22,Solved,1
Schwerin2_BPP36.txt,22,22,Solved,1
Schwerin2_BPP37.txt,22,22,Solved,1
Schwerin2_BPP38.txt,22,22,Solved,1
Schwerin2_BPP39.txt,22,22,Solved,1
Schwerin2_BPP40.txt,22,22,Solved,1
Schwerin2_BPP41.txt,22,22,Solved,1
Schwerin2_BPP42.txt,22,22,Solved,1
Schwerin2_BPP43.txt,22,22,Solved,1
Schwerin2_BPP44.txt,22,22,Solved,1
Schwerin2_BPP45.txt,22,22,Solved,1
Schwerin2_BPP46.txt,22,22,Solved,1
Schwerin2_BPP47.txt,22,22,Solved,1
Schwerin2_BPP48.txt,22,22,Solved,1
Schwerin2_BPP49.txt,22,22,Solved,1
Schwerin2_BPP50.txt,22,22,Solved,1
Schwerin2_BPP51.txt,22,22,Solved,1
Schwerin2_BPP52.txt,22,22,Solved,1
Schwerin2_BPP53.txt,22,22,Solved,1
Schwerin2_BPP54.txt,22,22,Solved,1
Schwerin2_BPP55.txt,22,22,Solved,1
Schwerin2_BPP56.txt,21,21,Solved,1
Schwerin2_BPP57.txt,22,22,Solved,1
Schwerin2_BPP58.txt,22,22,Solved,1
Schwerin2_BPP59.txt,22,22,Solved,1
Schwerin2_BPP60.txt,22,22,Solved,1
Schwerin2_BPP61.txt,22,22,Solved,1
Schwerin2_BPP62.txt,22,22,Solved,1
Schwerin2_BPP63.txt,22,22,Solved,1
Schwerin2_BPP64.txt,22,22,Solved,1
Schwerin2_BPP65.txt,22,22,Solved,1
Schwerin2_BPP66.txt,22,22,Solved,1
Schwerin2_BPP67.txt,22,22,Solved,1
Schwerin2_BPP68.txt,22,22,Solved,1
Schwerin2_BPP69.txt,22,22,Solved,1
Schwerin2_BPP70.txt,22,22,Solved,1
Schwerin2_BPP71.txt,21,21,Solved,1
Schwerin2_BPP72.txt,22,22,Solved,1
Schwerin2_BPP73.txt,22,22,Solved,1
Schwerin2_BPP74.txt,22,22,Solved,1
Schwerin2_BPP75.txt,22,22,Solved,1
Schwerin2_BPP76.txt,22,22,Solved,1
Schwerin2_BPP77.txt,22,22,Solved,1
Schwerin2_BPP78.txt,22,22,Solved,1
Schwerin2_BPP79.txt,21,21,Solved,1
Schwerin2_BPP80.txt,22,22,Solved,1
Schwerin2_BPP81.txt,22,22,Solved,1
Schwerin2_BPP82.txt,22,22,Solved,1
Schwerin2_BPP83.txt,22,22,Solved,1
Schwerin2_BPP84.txt,22,22,Solved,1
Schwerin2_BPP85.txt,22,22,Solved,1
Schwerin2_BPP86.txt,22,22,Solved,1
Schwerin2_BPP87.txt,22,22,Solved,1
Schwerin2_BPP88.txt,22,22,Solved,1
Schwerin2_BPP89.txt,22,22,Solved,1
Schwerin2_BPP90.txt,22,22,Solved,1
Schwerin2_BPP91.txt,22,22,Solved,1
Schwerin2_BPP92.txt,22,22,Solved,1
Schwerin2_BPP93.txt,22,22,Solved,1
Schwerin2_BPP94.txt,22,22,Solved,1
Schwerin2_BPP95.txt,22,22,Solved,1
Schwerin2_BPP96.txt,22,22,Solved,1
Schwerin2_BPP97.txt,22,22,Solved,1
Schwerin2_BPP98.txt,21,21,Solved,1
Schwerin2_BPP99.txt,22,22,Solved,1
Schwerin2_BPP100.txt,22,22,Solved,1
