label,round,parameter,value,runs,avg_gap,worst_dataset_avg_gap,best_gap,worst_gap,exact_hits,avg_time,num_ants,generations,alpha,beta,evaporation_rate,pheromone_init,pheromone_min,pheromone_max,elite_ants,local_search_steps,deposit_strength
ACO/scholl-3,1,elite_ants,2,3,4.0,4.0,4,4,0,0.8342976943337513,10,40,1.0,5.0,0.5,1.0,0.01,6.0,2,40,1000.0
ACO/scholl-3,1,elite_ants,3,3,4.0,4.0,4,4,0,0.8357390236669744,10,40,1.0,5.0,0.5,1.0,0.01,6.0,3,40,1000.0
ACO/scholl-3,1,elite_ants,5,3,4.0,4.0,4,4,0,0.8361535076667982,10,40,1.0,5.0,0.5,1.0,0.01,6.0,5,40,1000.0
ACO/scholl-3,1,local_search_steps,0,3,4.0,4.0,4,4,0,0.8083260303343801,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,0,1000.0
ACO/scholl-3,1,local_search_steps,20,3,4.0,4.0,4,4,0,0.8173188723352117,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,20,1000.0
ACO/scholl-3,1,local_search_steps,40,3,4.0,4.0,4,4,0,0.8341037703333617,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,40,1000.0
ACO/scholl-3,1,local_search_steps,80,3,4.0,4.0,4,4,0,0.8560225553337659,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,80,1000.0
ACO/scholl-3,1,deposit_strength,100.0,3,4.0,4.0,4,4,0,0.8073516966663495,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,0,100.0
ACO/scholl-3,1,deposit_strength,500.0,3,4.0,4.0,4,4,0,0.8056995933329745,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,0,500.0
ACO/scholl-3,1,deposit_strength,1000.0,3,4.0,4.0,4,4,0,0.8042274353332081,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,0,1000.0
ACO/scholl-3,1,deposit_strength,5000.0,3,4.0,4.0,4,4,0,0.8044728670004891,10,40,1.0,5.0,0.5,1.0,0.01,6.0,1,0,5000.0
